Keyword,Video_Title,Video_Link,Channel_Name,Channel_Link,Total_Views,Publish_Date,Description
Poder Judicial,"
            
            Reforma al Poder Judicial pasa al Senado
          ",https://www.youtube.com/watch?v=pHM_MdaUwK4&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,39K views,3 months ago,"Tras 18 horas de discusión en una sede alterna, con 357 votos a favor y 130 en contra, se aprobó en lo general y particular la ..."
Poder Judicial,"
            
            🔴 EN VIVO Sesión SCJN para la decisión sobre Reforma Judicial
          ",https://www.youtube.com/watch?v=oAgdeCswZio&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,adn40Mx,https://www.youtube.com/@ADN40MX,30K views,Streamed 1 month ago,"Mientras otros quieren que los veas, nosotros ponemos la mirada en ti. #adn40 las noticias que van #SiempreConmigo."
Poder Judicial,"
            
            Los 3 poderes del Estado ¿Qué es el poder Ejecutivo, Legislativo y Judicial?
          ",https://www.youtube.com/watch?v=Z4xzjX_kKpg&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Francisco Shibata,https://www.youtube.com/@FranciscoShibata,363K views,2 years ago,"Los Tres poderes del Estado: Ejecutivo, Legislativo y Judicial. 0:00 Introducción En este video explicaremos los 3 poderes del ..."
Poder Judicial,"
            
            ¿Qué impacto tendría la reforma al Poder Judicial en la economía mexicana?
          ",https://www.youtube.com/watch?v=p1vRJFn41wo&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,2.2K views,3 months ago,"Según una estimación de Cámara Nacional de la Industria de la Transformación, en caso de que sea aprobada la reforma al ..."
Poder Judicial,"
            
            Senado avala leyes secundarias de la Reforma al Poder Judicial
          ",https://www.youtube.com/watch?v=HgPVyHuoyVI&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Senado de México.,https://www.youtube.com/@senadomexico,768 views,7 hours ago,"El Senado de la República aprobó la expedición de la Ley Orgánica del Poder Judicial de la Federación, la Ley de la Carrera ..."
Poder Judicial,"
            
            Trabajadores del Poder Judicial marcharon contra iniciativa de Reforma | Ciro Gómez Leyva
          ",https://www.youtube.com/watch?v=g9J5F0hEywY&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Imagen Noticias,https://www.youtube.com/@ImagenNoticias,8.1K views,3 months ago,"CiroEnImagen Trabajadores del Poder Judicial, jueces y magistrados protestaron en el Ángel de la Independencia en contra de ..."
Poder Judicial,"
            
            Diputados discuten reforma al Poder Judicial
          ",https://www.youtube.com/watch?v=n8mA96V-VP4&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Aristegui Noticias,https://www.youtube.com/@AristeguiNoticias,42K views,Streamed 3 months ago,Las y los diputados sesionan en una sede alterna en el deportivo de la Magdalena Mixhuca para discutir la reforma al Poder ...
Poder Judicial,"
            
            Vocera del Poder Judicial responde a AMLO: “Estamos ante un discurso de odio y mentiras”
          ",https://www.youtube.com/watch?v=Ga5FacjECI4&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Grupo Fórmula,https://www.youtube.com/@GrupoFormula-RF,97K views,3 months ago,"Patricia Aguayo Bernal, vocera de los trabajadores del Poder Judicial de la Federación, ha elogiado a 15 diputados del PAN por ..."
Poder Judicial,"
            
            Noroña le responde a Anaya por Poder Judicial
          ",https://www.youtube.com/watch?v=9XQerq47MJE&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Grupo Fórmula,https://www.youtube.com/@GrupoFormula-RF,128K views,3 months ago,"El presidente del Senado, Gerardo Fernández Noroña, le contestó a Ricardo Anaya tras su declaración en la que asegura que la ..."
Poder Judicial,"
            
            Trabajadores del Poder Judicial y estudiantes en contra de la Reforma Judicial I Todo Personal
          ",https://www.youtube.com/watch?v=Ln7nN1W-i64&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,adn40Mx,https://www.youtube.com/@ADN40MX,39K views,3 months ago,"Bibiana Belsasso y Jorge Fernández Menéndez nos muestran que en la política y en el poder, todo, pero absolutamente Todo es ..."
Poder Judicial,"
            
            El poder judicial - Parte 1 de 4
          ",https://www.youtube.com/watch?v=u0dIhcFB8zM&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Academia Vonex,https://www.youtube.com/@AcademiaVonex,29K views,4 years ago,Si esos dos pobres del estado hacen esas cosas que te explicaba que hace el poder judicial. Bueno el poder judicial va a ser un ...
Poder Judicial,"
            
            Ricardo Anaya: Iniciativa de Morena VENGANZA al Poder Judicial
          ",https://www.youtube.com/watch?v=CzHF67ZPMAM&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,El Financiero Bloomberg,https://www.youtube.com/@FinancieroMexico,65K views,3 months ago,"Hace falta una reforma en materia de justicia, dice el senador. #AMLO #Morena #PoderJudicial Somos más que economía y ..."
Poder Judicial,"
            
            Expresidente Ernesto Zedillo advierte que ""reforma busca la devastación del Poder Judicial""
          ",https://www.youtube.com/watch?v=myLIdzP6JSQ&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,17K views,2 months ago,"Zedillo dijo que con la promulgación de las reformas, todo el Poder Judicial, es decir jueces, magistrados y ministros de la ..."
Poder Judicial,"
            
            Trabajadores del Poder Judicial esperan resultados de sesión en el pleno del Senado
          ",https://www.youtube.com/watch?v=CojU8GumVv0&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,2.1K views,2 months ago,"Los manifestantes siguen la transmisión a través de una pantalla instalada sobre Av. Paseo de la Reforma, en uno de los ..."
Poder Judicial,"
            
            Patricia Aguayo expone lo que sucederá después de que un ministro detuviera la reforma judicial
          ",https://www.youtube.com/watch?v=QWbr7oXjBXA&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,17K views,1 month ago,La vocera mencionó que nunca se imaginaron que Morena presionaría al ministro de la Corte Pérez Dayán para romper el ...
Poder Judicial,"
            
            MINISTRO González Alcántara PROPONE ANULAR la REFORMA al PODER JUDICIAL
          ",https://www.youtube.com/watch?v=F8kcST087w8&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MVS Noticias,https://www.youtube.com/@MVSNoticiasOficial,8.9K views,1 month ago,"En esta entrevista con Catalina Pérez Correa, investigadora asociada del Centro de Estudios Constitucionales, exploramos la ..."
Poder Judicial,"
            
            Suspensión provisional para que no se publique la reforma al Poder Judicial
          ",https://www.youtube.com/watch?v=OZNbvSfeCMI&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Imagen Radio,https://www.youtube.com/@ImagenRadioLive,63K views,2 months ago,Suspensión provisional para que no se publique la reforma al Poder Judicial en el Diario Oficial de la Federación. Sigue el tema ...
Poder Judicial,"
            
            La reforma está hecha para quitar autonomía al poder judicial: Experto.
          ",https://www.youtube.com/watch?v=YmHyP5vVkXY&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,UnoTV,https://www.youtube.com/@unotv,1.3K views,3 months ago,"En entrevista para Uno TV, Roberto Lara Chagoyán, doctor en derecho y con larga experiencia en materia jurídica, nos dice ..."
Poder Judicial,"
            
            Trabajadores del Poder Judicial: 'Con juego de circo borraron carrera de jueces'
          ",https://www.youtube.com/watch?v=0wu7YDnpTX0&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Grupo Fórmula,https://www.youtube.com/@GrupoFormula-RF,9K views,1 month ago,"Patricia Aguayo, vocera de de los trabajadores del Poder Judicial, informó que continuarán en paro por tiempo indefinido debido ..."
Poder Judicial,"
            
            Senado aprueba en lo general la reforma al Poder Judicial
          ",https://www.youtube.com/watch?v=GbZhiiGTc-U&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,La Jornada,https://www.youtube.com/@LaJornada2023,24K views,2 months ago,"Con 86 votos a favor, 41 en contra, el Senado aprobó en lo general la reforma al Poder Judicial de la Federación. Información en ..."
Poder Judicial,"
            
            Diálogos Nacionales para la Reforma del Poder Judicial | Foro 2. Integración del Pleno de la SCJN
          ",https://www.youtube.com/watch?v=HA1MP05lI34&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Canal Catorce,https://www.youtube.com/@CanalCatorcemx,21K views,Streamed 5 months ago,Diálogos Nacionales para la Reforma del Poder Judicial | Foro 2. Integración del Pleno de la SCJN.
Poder Judicial,"
            
            Titulo VI. Poder Judicial. Introducción al tema.
          ",https://www.youtube.com/watch?v=1sNUUQ-HN9w&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,LANDL Formación,https://www.youtube.com/@AcademiaLANDLFormacion,72K views,5 years ago,"Hola!! Hoy, con Rafa, vamos a introducirnos en el título VI de la CE: El poder judicial. Suscríbete ✓ y dale a la campanita para ..."
Poder Judicial,"
            
            CFCP Sala IV - Causa Fernández de Kirchner
          ",https://www.youtube.com/watch?v=L_dVRYyyExQ&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,"Poder Judicial - Videoconferencias, Audio & Video",https://www.youtube.com/@pjn-videoconferencias,5.9K views,Streamed 3 weeks ago,Cámara Federal de Casación Penal - Sala IV | Audiencia del día Miércoles 13 de Noviembre del 2024. Expediente CFP ...
Poder Judicial,"
            
            Reforma al Poder Judicial logra aprobación en 17 congresos estatales de México
          ",https://www.youtube.com/watch?v=4F4dkJEjjBo&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,58K views,2 months ago,"Con el apoyo de 17 entidades federativas, la mayoría dominadas por Morena, la enmienda ya es un hecho. #NoticiasMilenio ..."
Poder Judicial,"
            
            Así se APROBÓ la Ley Orgánica del Poder Judicial en el Senado; pasa a la cámara alta
          ",https://www.youtube.com/shorts/JicybYW12VQ,MILENIO,https://www.youtube.com/@milenio,4.4K views,3 days ago,noticiasmilenio #senado #cámaradediputados #reformaalpoderjudicial Suscríbete a nuestro canal: ...
Poder Judicial,"
            
            Senado aprueba las leyes secundarias de la Reforma al Poder Judicial
          ",https://www.youtube.com/watch?v=W8r5V3047nE&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,324 views,2 days ago,"El Senado aprobó las tres leyes secundarias al Poder Judicial, que abarca la Ley Orgánica del Poder Judicial de la Federación, ..."
Poder Judicial,"
            
            Apertura de juicio oral contra presuntos autores del homicidio calificado de Roberto Verdugo en 2023
          ",https://www.youtube.com/watch?v=TjLGHCqv5-o&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Poder Judicial Chile,https://www.youtube.com/@pjudicialchile,528 views,1 day ago,
Poder Judicial,"
            
            REFORMA al PODER JUDICIAL es MANDATO del PUEBLO: SHEINBAUM
          ",https://www.youtube.com/watch?v=bFFnoRo9-ko&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,LA OCTAVA,https://www.youtube.com/@LAOCTAVA,2.8K views,1 month ago,La presidenta Claudia Sheinbaum rechazó cualquier margen de negociacion respecto a la reforma al Poder Judicial.
Poder Judicial,"
            
            ¿Qué propone el dictamen de reforma al Poder Judicial? - A las Tres
          ",https://www.youtube.com/watch?v=3H4KUTbSC2Q&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,NMás,https://www.youtube.com/@nmas,75K views,3 months ago,"Luego de que la Cámara de Diputados avaló en lo general y particular el dictamen de la reforma al poder judicial, este domingo ..."
Poder Judicial,"
            
            Reforma Judicial: Preocupación latente, un abogado nos platica con sus propias palabras
          ",https://www.youtube.com/watch?v=98kmM3xBnOQ&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Azteca Noticias,https://www.youtube.com/@aztecanoticias,46K views,3 months ago,"Nos contó cómo esta reforma podría afectar a su círculo cercano y al Poder Judicial en general. ""Estamos hablando de que unos ..."
Poder Judicial,"
            
            ""Te voy a detener"": así amenazó mando policial a manifestantes del Poder Judicial
          ",https://www.youtube.com/watch?v=0kPtQuKLQz4&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,El Universal,https://www.youtube.com/@ElUniversalMex,4K views,1 month ago,"Durante la protesta de trabajadores del Poder Judicial en Palacio Nacional por la reunión de la presidenta de México, Claudia ..."
Poder Judicial,"
            
            Norma Piña: ¡Mensaje EMOTIVO a los Trabajadores del Poder Judicial!
          ",https://www.youtube.com/watch?v=N9bnpqTCI6w&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Atypical Te Ve,https://www.youtube.com/@AtypicalTeVe,53K views,1 month ago,"AtypicalTeVe #CarlosAlazraki ""Hemos sido víctimas de calumnias, infundios y agresiones directas"", fue el demoledor mensaje de ..."
Poder Judicial,"
            
            Poder Judicial presiona a ministros para que voten por proyecto de González Alcántara
          ",https://www.youtube.com/watch?v=_os8ilx9P58&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Grupo Fórmula,https://www.youtube.com/@GrupoFormula-RF,8K views,1 month ago,Las protestas afuera de la Suprema Corte de Justicia de la Nación se hacen más grandes a medida de que avanza el día.
Poder Judicial,"
            
            México: estudiantes de derecho marchan contra la reforma al poder judicial | Noticias Telemundo
          ",https://www.youtube.com/watch?v=hI7SZm1YGFE&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Noticias Telemundo,https://www.youtube.com/@noticias,10K views,3 months ago,"Video oficial de Noticias Telemundo. Vestidos de blanco, los participantes portaban pancartas y entonaban consignas que ..."
Poder Judicial,"
            
            INDEPENDENCIA DEL PODER JUDICIAL #Short
          ",https://www.youtube.com/shorts/7Y5b2qoEgNc,JOSÉ MANUEL LÓPEZ GARCÍA,https://www.youtube.com/@josemanuellopezgarcia8338,No views,7 hours ago,COMENTARIO. JOSÉ MANUEL LÓPEZ GARCÍA.
Poder Judicial,"
            
            Trabajadores retan al Consejo de la Judicatura y mantienen paro en el Poder Judicial
          ",https://www.youtube.com/watch?v=8hx6tRWPBxY&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Grupo Fórmula,https://www.youtube.com/@GrupoFormula-RF,7.5K views,1 month ago,Aunque el Consejo de la Judicatura Federal ordenó el regreso a las labores en el Poder Judicial o habría sanciones ...
Poder Judicial,"
            
            Se filtra dictamen de la reforma al Poder Judicial con ¡100 CAMBIOS! | Punto Medio
          ",https://www.youtube.com/watch?v=CYi-dUboazs&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,46K views,3 months ago,Este lunes de Punto Medio se debate acerca del contenido del dictamen de la Reforma al Poder Judicial. #noticiasmilenio ...
Poder Judicial,"
            
            Acaban de concretar la muerte del Poder Judicial: Sen. Pablo Guillermo Angulo
          ",https://www.youtube.com/watch?v=8dCen4UN-tU&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Senado de México.,https://www.youtube.com/@senadomexico,730 views,1 month ago,"Hace uso de la palabra el Sen. Pablo Guillermo Angulo Briceño (PRI), para pronunciarse en una moción de orden."
Poder Judicial,"
            
            Integrantes del Poder Judicial increpan a Guadalupe Taddei en Hermosillo, Sonora
          ",https://www.youtube.com/watch?v=cP0ui9xKhCs&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,1.9K views,1 month ago,"Integrantes del Poder Judicial en Sonora se manifestaron contra Guadalupe Taddei, consejera presidenta del INE, por la ..."
Poder Judicial,"
            
            Ministro Luis María Aguilar agradece apoyo de manifestantes y trabajadores del Poder Judicial
          ",https://www.youtube.com/watch?v=RIQnsrEt_0c&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,El Universal,https://www.youtube.com/@ElUniversalMex,105K views,1 month ago,El ministro Aguilar agradeció a trabajadores del PJ luego de sesión para votar invalidez de la reforma judicial #reformajudicial ...
Poder Judicial,"
            
            ¡Obligados al regreso! Tras 64 días de paro, trabajadores del Poder Judicial regresarán a labores
          ",https://www.youtube.com/watch?v=HLQZx_EmXJY&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,El Heraldo de México,https://www.youtube.com/@elheraldodemexico,10K views,1 month ago,"El Consejo de la Judicatura Federal (CJF) nuevamente ordenó que se reanuden actividades en juzgados y tribunales, y que se ..."
